int	string
1219	Conrad
1220	Constance
1221	Cooke
1222	Cooper
1223	Copperfield
1224	Cotton
1225	Coverdale
1226	Cowper
1227	Craigie
1228	Crane
1229	Crichton
1230	Croft
1231	Crofts
1232	Cromwell
1233	Cronin
1234	Cumberland
1235	Curme
1236	Daisy
1237	Dalton
1238	Dan
1239	Daniel
1240	Daniell
1241	Darwin
1242	David
1243	Davy
1244	Defoe
1245	Delia
1246	Dennis
1247	DeQuincey
1248	Dewar
1249	Dewey
1250	Dick
1251	Dickens
1252	Dickey
1253	Dillon
1254	Dobbin
1255	Dodd
1256	Doherty
1257	Dolly
1258	Donne
1259	Dora
1260	Doris
1261	Dorothea
1262	Dorothy
1263	Douglass
1264	Doyle
1265	Dierser
1266	Dryden
1267	DuBois
1268	Dulles
1269	Dunbar
1270	Duncan
1271	Dunlop
1272	Dupont
1273	Dutt
1274	Eddie
1275	Eden
1276	Edgeworth
1277	Edie
1278	Edison
1279	Edith
1280	Edmund
1281	Edward
1282	Effie
1283	Eipstein
1284	Eisenhower
1285	Eleanor
1286	Electra
1287	Elinor
1288	Eliot
1289	Elizabeth
1290	Ella
1291	Ellen
1292	Ellis
1293	Elsie
1294	Emerson
1295	Emily
1296	Emma
1297	Emmie,
1298	Ernest
1299	Esther
1300	Eugen
1301	Eugene
1302	Euphemia
1303	Eva
1304	Evan
1305	Evans
1306	Eve
1307	Evelina
1308	Eveline,
1309	Ezekiel
1310	Fanny
1311	Faraday
1312	Fast
1313	Faulkner
1314	Felix
1315	Felton
1316	Ferdinand
1317	Ferguson
1318	Field
1319	Fielding
1320	Finn
1321	FitzGerald
1322	Flower
1323	Flynn
1324	Ford
1325	Forster
1326	Foster
1327	Fowler
1328	Fox
1329	Frances
1330	Francis
1331	Frank
1332	Franklin
1333	Fred
1334	Frederick
1335	Freeman
1336	Funk
1337	Gabriel
1338	Galbraith
1339	Gallacher
1340	Gallup
1341	Galsworthy
1342	Garcia
1343	Garden
1344	Gardiner
1345	Gaskell
1346	Geoffrey
1347	Geordie
1348	George
1349	Gibbon
1350	Gibson
1351	Gilbert
1352	Giles
1353	Gill
1354	Gissing
1355	Gladstone
1356	Godwin
1357	Gold
1358	Goldsmith
1359	Gosse
1360	Grace
1361	Gracie
1362	Graham
1363	Grant
1364	Grantham
1365	Gray
1366	Green
1367	Gregory
1368	Gresham
1369	Grey
1370	Grote
1371	Gunter
1372	Gunther
1373	Gus
1374	Guy
1375	Habakkuk
1376	Haggai
1377	Hal
1378	Halifax
1379	Hamilton
1380	Hamlet
1381	Hansen
1382	Hansom
1383	Hardy
1384	Harold
1385	Harper
1386	Harriman
1387	Harrington
1388	Harrison
1389	Harrod
1390	Harry
1391	Hart
1392	Harte
1393	Harvey
1394	Hawthorne
1395	Haydn
1396	Haywood
1397	Hazlitt
1398	Hearst
1399	Helina
1400	Hemingway
1401	Henley
1402	Henrietta
1403	Henry
1404	Herbert
1405	Herty
1406	Hewlett
1407	Hicks
1408	Hill
1409	Hobbes
1410	Hobson
1411	Hodge
1412	Hodgson
1413	Holmes
1414	Holt
1415	Hood
1416	Hoover
1417	Hope
1418	Hopkins
1419	Horace
1420	Horatio
1421	Hornby
1422	Hosea
1423	House
1424	Housman
1425	Houston
1426	Howard
1427	Howells
1428	Hoyle
1429	Hubbard
1430	Hudson
1431	Huggins
1432	Hugh
1433	Hughes
1434	Hume
1435	Humphrey
1436	Huntington
1437	Hutt
1438	Huxley
1439	Ingersoll
1440	Irving
1441	Isaac
1442	Isabel
1443	Isaiah
1444	Ivan
1445	Jack
1446	Jackson
1447	Jacob
1448	James
1449	Jane
1450	Jasper
1451	Jeames
1452	Jean
1453	Jefferson
1454	Jenkins
1455	Jennings
1456	Jenny
1457	Jeremiah
1458	Jeremy
1459	Jerome
1460	Jerry
1461	Jessie
1462	Jim
1463	Jimmy
1464	Joan
1465	Job
1466	Joe
1467	Joel
1468	John
1469	Johnny
1470	Johnson
1471	Johnstone
1472	Jonah
1473	Jonathan
1474	Jones
1475	Jonson
1476	Jordan
1477	Joseph
1478	Josh
1479	Joshua
1480	Joule
1481	Joyce
1482	Judd
1483	Judith
1484	Judson
1485	Julia
1486	Julian
1487	Juliana
1488	Juliet
1489	Julius
1490	Katte
1491	Katharine
1492	Kathleen
1493	Katrine
1494	Keats
1495	Kelley
1496	Kellogg
1497	Kelsen
1498	Kelvin
1499	Kennan
1500	Kennedy
1501	Keppel
1502	Keynes
1503	Kingsley
1504	Kipling
1505	Kit
1506	Kitto
1507	Kitty
1508	Lamb
1509	Lambert
1510	Lancelot
1511	Landon
1512	Larkin
1513	Lattimore
1514	Laurie
1515	Law
1516	Lawrence
1517	Lawson
1518	Leacock
1519	Lee
1520	Leigh
1521	Leighton
1522	Lena
1523	Leonard
1524	Leopold
1525	Lew
1526	Lewis
1527	Lily
1528	Lincoln
1529	Lindbergh
1530	Lindsay
1531	Lizzie
1532	Lloyd
1533	Locke
1534	London
1535	Longfellow
1536	Longman
1537	Louie
1538	Louis
1539	Louisa
1540	Louise
1541	Lowell
1542	Lucas
1543	Lucia
1544	Lucius
1545	Lucy
1546	Luke
1547	Lyly
1548	Lynch
1549	Lynd
1550	Lytton
1551	MacAdam
1552	MacArthur
1553	Macaulay
1554	MacDonald,
1555	Mackintosh
1556	MacMillan,
1557	MacPherson,
1558	Madge
1559	Maggie
1560	Malachi
1561	Malan
1562	Malory
1563	Malthus
1564	Maltz
1565	Mansfield
1566	Marcellus
1567	Marcus
1568	Margaret
1569	Margery
1570	Maria
1571	Marion
1572	Marjory
1573	Mark
1574	Marlowe
1575	Marner
1576	Marshall
1577	Martha
1578	Martin
1579	Mary
1580	Masefield
1581	Mathilda
1582	Matthew
1583	Maud
1584	Maugham
1585	Maurice
1586	Max
1587	Maxwell
1588	May
1589	McCarthy
1590	McDonald
1591	Meg
1592	Melville
1593	Meredith
1594	Micah
1595	Michael
1596	Michelson
1597	Middleton
1598	Mike
1599	Mill
1600	Milne
1601	Milton
1602	Minnie
1603	Moll
1604	Mond
1605	Monroe
1606	Montgomery
1607	Moore
1608	More
1609	Morgan
1610	Morley
1611	Morris
1612	Morrison
1613	Morse
1614	Morton
1615	Moses
1616	Motley
1617	Moulton
1618	Murray
1619	Nahum
1620	Nancy
1621	Nathaniei
1622	Needham
1623	Nehemiah
1624	Nell
1625	Nelly
1626	Nelson
1627	Newman
1628	Newton
1629	Nicholas
1630	Nichols
1631	Nick
1632	Nicol
1633	Nixon
1634	Noah
1635	Noel
1636	Nora
1637	Norris
1638	North
1639	Norton
1640	Noyes
1641	Obadiah
1642	O'Casey
1643	Occam
1644	O'Connor
1645	Oliver
1646	O'Neil
1647	Onions
1648	Orlando
1649	Oscar
1650	Owen
1651	Palmer
1652	Pansy
1653	Parker
1654	Partridge
1655	Pater
1656	Patience
1657	Patrick
1658	Paul
1659	Peacock
1660	Pearson
1661	Peg
1662	Peggy
1663	Penn
1664	Pepys
1665	Perkin
1666	Peter
1667	Petty
1668	Philemon
1669	Philip
1670	Piers
1671	Pigou
1672	Pitman
1673	Poe
1674	Pollitt
1675	Polly
1676	Pope
1677	Pound
1678	Powell
1679	Price
1680	Priestley
1681	Pritt
1682	Pulitzer
1683	Pullan
1684	Pullman
1685	Quiller
1686	Raglan
1687	Raleign
1688	Ralph
1689	Raman
1690	Ramsden
1691	Raphael
1692	Rayleign
1693	Raymond
1694	Reade
1695	Rebecca
1696	Reed
1697	Reynolds
1698	Rhodes
1699	Rhys
1700	Ricardo
1701	Richard
1702	Richards
1703	Richardson
1704	Rob
1705	Robbins
1706	Robert
1707	Robeson
1708	Robin
1709	Robinson
1710	Rockefeller
1711	Roger
1712	Roland
1713	Romeo
1714	Roosevelt
1715	Rosa
1716	Rosalind
1717	Rose
1718	Rossetti
1719	Roy
1720	Rudolph,
1721	Rusk
1722	Ruskin
1723	Russell
1724	Ruth
1725	Rutherford
1726	Sainsbury
1727	Sailsbury
1728	Sally
1729	Salome
1730	Sam
1731	Samson
1732	Samuel
1733	Sander
1734	Sandy
1735	Sapir
1736	Sarah
1737	Saroyan
1738	Sassoon
1739	Saul
1740	Sawyer
1741	Saxton
1742	Scott
1743	Scripps
1744	Senior
1745	Service
1746	Shakespeare
1747	Sharp
1748	Shaw
1749	Shelley
1750	Sheridan
1751	Sherwood
1752	Sidney
1753	Silas
1754	Simon
1755	Simpson
1756	Sinclair
1757	Smedley
1758	Smith
1759	Smollett
1760	Snow
1761	Sonmerfield
1762	Sophia
1763	Sophy
1764	Southey
1765	Spencer
1766	Rudolph,
1767	Rusk
1768	Ruskin
1769	Russell
1770	Ruth
1771	Rutherford
1772	Sainsbury
1773	Sailsbury
1774	Sally
1775	Salome
1776	Sam
1777	Samson
1778	Samuel
1779	Sander
1780	Sandy
1781	Sapir
1782	Sarah
1783	Saroyan
1784	Sassoon
1785	Saul
1786	Sawyer
1787	Saxton
1788	Scott
1789	Scripps
1790	Senior
1791	Service
1792	Shakespeare
1793	Sharp
1794	Shaw
1795	Shelley
1796	Sheridan
1797	Sherwood
1798	Sidney
1799	Silas
1800	Simon
1801	Simpson
1802	Sinclair
1803	Smedley
1804	Smith
1805	Smollett
1806	Snow
1807	Sonmerfield
1808	Sophia
1809	Sophy
1810	Southey
1811	Spencer
1812	Spender
1813	Spenser
1814	Springhall
1815	Steele
1816	Steinbeck
1817	Stella
1818	Stephen
1819	Stephens
1820	Stevenson
1821	Stilwell
1822	Stone
1823	Stowe
1824	Strachey
1825	Strong
1826	Stuart
1827	Surrey
1828	Susan
1829	Susanna
1830	Sweet
1831	Swift
1832	Swinburne
1833	Symons
1834	Tate
1835	Taylor
1836	Ted
1837	Temple
1838	Tennyson
1839	Terry
1840	Thackeray
1841	Thodore
1842	Theresa
1843	Thomas
1844	Thompson
1845	Thomson
1846	Thoreau
1847	Thorndike
1848	Timothy
1849	Titus
1850	Tobias
1851	Toby
1852	Toland
1853	Tom
1854	Tomlinson
1855	Tommy
1856	Tony
1857	Tours
1858	Tout
1859	Toynbee
1860	Tracy
1861	Trevelyan
1862	Trollpoe
1863	Truman
1864	Turner
1865	Tuttle
1866	Twain
1867	Tyler
1868	Ulysses
1869	Valentine
1870	Van
1871	Vaughan
1872	Veblen
1873	Victor
1874	Vincent
1875	Violet
1876	Virginia
1877	Vogt
1878	Wagner
1879	Walker
1880	Walkley
1881	Wallace
1882	Wallis
1883	Walpole
1884	Walsh
1885	Walter
1886	Walton
1887	Ward
1888	Warner
1889	Warren
1890	Washington
1891	Wat
1892	Waters
1893	Watt
1894	Webb
1895	Webster
1896	Wells
1897	Wesley
1898	Wheatley
1899	Wheeler
1900	Whit
1901	Whitehead
1902	Whitman
1903	Whittier
1904	Whyet
1905	Wilcox
1906	Wild
1907	Wilde
1908	Wilhelmina
1909	Will
1910	Willard
1911	William
1912	Wilmott
1913	Wilson
1914	Windsor
1915	Winifred
1916	Wodehous
1917	Wolf
1918	Wollaston
1919	Wood
1920	Woolf
1921	Woolley
1922	Wordsworth
1923	Wright
1924	Wyatt
1925	Wycliffe
1926	Wylde
1927	Yale
1928	Yeates
1929	Yerkes
1930	Young
1931	Yule
1932	Zacharias
1933	Zangwill
1934	Zechariah
1935	Zephaniah
1936	Zimmerman
