int	string
1255	ｇ>ｍ
1256	ｇ/ｍ
1257	ｇ?ｍ
1258	ｇ4ｍ
1259	ｇ5ｍ
1260	ｇ6ｍ
1261	ｇ7ｍ
1262	ｇ8ｍ
1263	ｇ9ｍ
1264	ｇ0ｍ
1265	ｇ`ｍ
1266	ｇzｍ
1267	ｇqｍ
1268	ｇhｍ
1269	gm
1270	ｃｍ
1271	ｃ.ｍ
1272	ｃ,ｍ
1273	ｃ^ｍ
1274	ｃ~ｍ
1275	ｃ\ｍ
1276	ｃ|ｍ
1277	ｃ&ｍ
1278	ｃ@ｍ
1279	ｃ#ｍ
1280	ｃ$ｍ
1281	ｃ%ｍ
1282	ｃ*ｍ
1283	ｃ(ｍ
1284	ｃ)ｍ
1285	ｃ1ｍ
1286	ｃ2ｍ
1287	ｃ3ｍ
1288	ｃ=ｍ
1289	ｃ_ｍ
1290	ｃ+ｍ
1291	ｃ<ｍ
1292	ｃ>ｍ
1293	ｃ/ｍ
1294	ｃ?ｍ
1295	ｃ4ｍ
1296	ｃ5ｍ
1297	ｃ6ｍ
1298	ｃ7ｍ
1299	ｃ8ｍ
1300	ｃ9ｍ
1301	ｃ0ｍ
1302	ｃ`ｍ
1303	ｃzｍ
1304	ｃqｍ
1305	ｃhｍ
1306	c^m
1307	c~m
1308	c`m
1309	c*m
1310	c&m
1311	c1m
1312	c2m
1313	c3m
1314	c#m
1315	c%m
1316	c=m
1317	c-m
1318	c_m
1319	c\m
1320	c|m
1321	c+m
1322	c/m
1323	c>m
1324	c<m
1325	cm
1326	gay
1327	idiot
1328	noob
1329	fucking
1330	asshole
1331	faggot
1332	suck
1333	fuck
1334	bitch
1335	cunt
1336	dildo
1337	penis
1338	blow
1339	whore
1340	nigger
1341	nigga
1342	screw
1343	dick
1344	ass
1345	motherfucker
1346	wodgm
1347	gamemaster
1348	f-u-c-k
1349	gm-tutu
1350	gm-roger
1351	gm-ven
1352	gm-vivi
1353	gm-runa
1354	gm-sophie
1355	gm-007
1356	gm-karl
1357	gm-sino
1358	gm-sean
1359	tagalog
1360	tae
1361	kantot
1362	puki ng ina mo
1363	putang ina mo
1364	puta
1365	pokpok
1366	anak ka ng puta
1367	bakla/bading
1368	titi
1369	puke
1370	bilat sinimo
1371	tangina mo
1372	tang ina mo
1373	teana mo
1374	t@ng ina
1375	puki
1376	putanginamo
1377	pota
1378	binibrocha
1379	tamod
1380	magkantutan
1381	suso
1382	titi
1383	pakshet
1384	pokpok
1385	puke nang ina
1386	puta ka
1387	tanga
1388	gago
1389	tplceo
1390	www
1391	com
